formula,disorder
O10000S769Rb1538Mo2308,0
Co10000Ge10267Tb1500,1
C10000Si30000Cr50000,0
I10000Ho5833Os833,0
Ca10000Mn10000Se20000,1
Zn10000Rh1818,0
B10000Ru15000Nd5000,0
O10000P2667Cs1333Pb667Bi1333,1
Tb10000Os20000,0
O10000Ca833Fe3508Cu2325,1
H10000O60000Mo10000Te10000Ba5000,0
Mg10000Cd2000In1333,1
O10000Sc1667Sr5000Rh1667,0
Si10000Ni50000Tb5000,1
Sr10000Ba10000Pb60000,1
B10000Ru10000Yb2500,0
O10000Ca400Fe3333La667Bi2267,1
H10000Li3641O15922P3641,1
P10000Mo37100Hf92900,1
O10000Mg1583Mn83Ta3333,1
O10000Sr3333Sb1667Pr1667,0
Li10000Ca14000Sn22000,0
O10000Na1250Mg917P167Ca1250V2333Fe417Ni333,1
O10000Al667Fe2667La167Bi3167,1
O10000Na3333Si3333Mn1667,2
O10000P2857Fe1905,0
O10000S20000Gd20000,0
Sb10000Pr10000Pt10000,0
Na10000Se80000Sn20000Ba35000,1
O10000Ni1667Nb3333,2
Cu10000Sn14692U7692,1
O10000Na6667Pt3333,2
Mg10000As435Ce2609,0
Ge10000Ru2000Ce2000,0
Cl10000Y10000,0
N10000O20000Nb10000Eu10000,1
H10000C5000O35000P5000Fe10000,0
Ni10000Lu28571Pb2667,1
O10000F1613Na1290Si2581Ca2581Ti323Nb323Ce645,1
O10000Nb3000Cs1000Ba2000,0
Fe10000Ga5455Sm1818,1
H10000O30375Na4950Al4975Si7425,1
O10000Ca250Cr188Cu3562Sr2500Y1250Pb2188,1
O10000Y1111I3333,0
O10000Sr2533U2533,1
S10000Ga10000Se10000Cd5000,1
O10000P2857Cu2857,0
H10000O15882Al1706P2353Fe1765Zn47,1
O10000V2500Se2500,0
O10000Mn3000Fe333Sr1000La2000Pr333,1
O10000Mg1250Si2500Sr2031Ba1719,1
H10000O13333Se3333In1111,1
O10000Na833Mg2500Ca833As2500,1
P10000Fe16667Er3333,0
H10000O144146F2195Na8841Mg24268Si48780K2195Ca5610Mn6098Fe1220,1
N10000O6000Al14000,1
O10000P2000K1920Ti1920Nb80,1
Ge10000Ba2000Au1500,0
Li10000B30000O100000F5000Al20000K15000Ba15000,0
C10000Zr20000Pb10000,0
H10000C5000O15000Nd1667,0
O10000Ba3333Pa3333,0
B10000Mg4750,1
O10000Ca8350Mn1650,1
P10000Ti2857Co17143,0
Fe10000Ga2500,1
Si10000Ni20000Pd7778,1
Li10000C15000N30000Hf5000,1
C10000N1628,1
Tc10000Ho5000,0
H10000O9167Al833S417Ca1667,1
O10000Mn3333Sr1000La2300Dy33,1
S10000K5000Ce5000,0
H10000C6000O17000Zr1000Hg1000,0
O10000Mg1638Al5575,1
Ni10000Ge32609Y10870,1
S10000Mn714Ge1429Ho4286,1
Ag10000Tl2000Bi1333,1
Al10000Cr6571,1
Si10000Sc7500Ni10000,0
O10000Cu2874Y958Ba5747,1
H10000Li38B9554O98217F510Na2261Mg2803Al20478Si18981K350Ti162Mn86Fe5159Zn76,1
Cr10000Fe30000Ni10000Sn50000,1
Pd10000Sb10000Dy10000,0
O10000Ga2532Sr127Ba2532La2405,1
O10000Ta2500Bi2500,2
Se10000Cs5000Nd5000,0
Co10000Ag2500Sm2500,1
N10000Gd5500Th4500,1
O10000Sr1667Ru3333La1667,1
O10000Na762Al6690Cr110,1
O10000Al2500Si2500In1669,1
N10000O150000Na417Mg15917Al33333Si41667Fe750,1
B10000O110000Na20000P20000Cs10000Ho20000,0
Na10000Cl20000Cd5000,0
O10000Ni3333Cd1111Te1667Pb556,0
O10000Ca833Cu3333Sr1667Pr2500,1
Be10000Si2500Ni2500,1
Zr10000Ir30000,0
O10000Co163In6503,1
Al10000Y600Pd10000Ce9400,1
Cu10000Rb1364Te11364La3788,1
H10000C3333O23333Si10000,1
Ge10000Se40000Cs20000,0
O10000Ca2925Sb2500Gd7075,1
Cd10000Sm2444,0
Mn10000Ga744Se11111,1
Cu10000Se13333Sb3333,2
O10000Ni12658Zr37975,1
O10000Mn1333Sr3333Nb2000,1
H10000O45000Na10000P10000Zr5000,0
H10000C1667N1667Cl5000Ru833,0
O10000Na876Mn147Fe1580Bi3294,1
S10000Sb20000Te20000,0
Ti10000Rh2000Sb4000,0
O10000Al2500Ca2500Sm2500,1
O10000P10000Cl110000U20000,0
Ni10000Se9709Cs2945,1
Co10000Ge50000Ho25000,1
Pd10000Sn30000Ba10000,0
O10000Mg266Al1330Si266Ca4000Fe2104,1
Cu10000Ga70870Y43478,1
As10000Eu15664,1
Se10000Ag5000Ho5000,2
Ge10000Se4985Ag2493Te10000Bi2493,1
O10000Cu2612Ba2488La1244Ta1119,1
Li10000F40000In10000,0
Br10000Au10000,0
O10000S2222Zn3333,0
O10000Mn3333Fe1667Re1667,2
O10000Co3587Ba3595,1
O10000Ba5682,1
O10000Ba3303Ce1320Pr1980,1
O10000Mg4600Si2500Fe400,1
Al10000Ge13333Gd6667,0
O10000V426Mo1888La2314,1
O10000Al204Ta3878,1
O10000Ca555Mn3333Ba555La2223,1
Ge10000Y7663Pt5134,1
S10000Ag1250Tb6250,1
Fe10000Tm1092,1
Cu10000Sb13333Ce10000,0
O10000Ti333Sr3333Ru3000,1
O10000Na1295Eu1205W2500,1
B10000Si714Tm265,1
O10000Zn950Ru4050,1
O10000Al1255Ru1473Ba4545,1
O10000Ti1667Nb1667Sb1667,1
O10000Cr6667,0
H10000C3000N1000Al1000,0
Rh10000Er2000,0
O10000Mg1167Y333Ba3333W1667,1
O10000F11250Al5000P2500K3750,0
P10000S8018Cu8649Ge9369,1
C10000O30000F10000Na15000Lu5000,1
Dy10000Os20000,0
O10000Sc2509Ti1075Ba3584,1
F10000Na1667K3333Y1667,0
S10000Fe3720Zn6280,1
Mg10000In110000Ir40000,1
K10000Se20000W5000,0
O10000Sc1429Y1429Sb1429Gd1429,1
O10000K909Ni2727As2727,0
S10000Ce3750Eu3750,1
O10000Na833P3333Pr833,0
O10000Si2222Ca3333Sn1111,0
B10000Nb4270,1
O10000Fe3333Nd667Bi2667,1
Si10000P15000Ni25000,0
Li10000O436364Al10000Si208182,1
Rh10000In10000Er40000,0
O10000Cu4471Y1490Ba2981,1
Y10000Cd60000,1
Nd10000Ir35000,0
As10000Nb10000,0
O10000Co3482Sr4178,1
O10000Si1818Ti1609Fe577Ce1636,1
O10000Mn3333Y333Bi3000,1
Co10000Cu2500Sm2500,1
Si10000Ni42000La4000,1
O10000Al1640Si2500Ca2498Fe30,1
V10000Se16306La2096,1
Li10000Ag204,1
H10000C4000N4000O6000Mg1000,0
Cl10000Ga8696Se50870Cd3261La26087,1
O10000V2857Dy2857,0
Ga10000Br15000,1
H10000B9836O101541F98Na2328Mg7082Al21016Si19508K33Ca328Ti295Fe1279,1
P10000Ti14873Ta949,1
Cr10000Ge9987Tb1667,1
O10000Cu1667Te1500Ba3333W167,1
O10000Mn1667Ni1667Y3333,0
Fe10000Br40000Ba5000,0
N10000F60000S5000As10000Se10000,0
S10000Ba3333Pt6667,0
H10000O5000Na2000S1000,0
N10000Te30000Dy30000,0
O10000Al100Fe3233Tm3333,1
Ge10000Ta5000,0
O10000Ca1000Sr1500In5000,1
C10000O30000Mg1000Cd9000,1
H10000O23333P3333S2500Cs5000,0
F10000Na133Cl433Br1233Ba5742,1
Ga10000As7000Sb3000,1
O10000Ca250Cu5000Y1417Ba3333,1
O10000Co3481Ba1741Pr1741,1
Li10000O80000Yb10000W20000,2
O10000Mo2000U2000,0
O10000Ca2333Fe667Co2667Pr1000,1
Si10000Hf10000W39988,1
Li10000O90000Ru20000Ba30000,0
As10000Se10000Lu10000,0
O10000K600Ba2733Pb1567Bi1767,1
O10000K3600In3600Sn1400,1
C10000N12000O2000Fe2000Tl4000,0
Co10000Zn11097,1
O10000Ba3333Tm4444,0
Sn10000Tm10000Au10000,0
O10000Fe5000Eu1250Yb1250,1
Ru10000Sn40000La20000,1
H10000C3333N16667O13333,0
S10000Gd3330Yb3338,1
S10000Cr4600Ni592In1414,1
O10000Si2500Ca4825Sr165,1
O10000Al180Ti3190La930Pb2090,1
S10000Cu2000Bi6000,1
O10000Cu1111Ba3333Os2222,0
O10000Co3333La3267Eu67,1
Sm10000Pt10000,0
O10000Mg1667Al4000Si958K833,1
O10000Ti759Cu2589Sr2232Ce446Eu1786,1
H10000C4444N2222O8889Yb1111,0
S10000K5000Cu15000,0
Ti10000Zn2179Bi6536,1
H10000C3333N6667S3333,0
S10000Mn5000,0
O10000Co2857Sr1714Gd2571,1
O10000P714Ba179W2857,0
O10000Sb3077Re1538,0
H10000Li2800B12867O108600Al27700Si17933,1
H10000C1667N6667O5000,0
O10000Fe1667Sr2917Mo1667Sm417,1
H10000C2500N5000S2500Cl1250Co625,0
H10000N2500O2500S2500Mo1250,0
O10000Cl1000Fe2000Br1000Te4000,1
Si10000V11333Mn5333,1
Al10000Ti4000,1
Si10000Cu10000U10000,1
Sn10000Tl38780,1
O10000Mg1685Al4558Si2Ti25V5Cr180Mn10Fe1008Ni15Zn8,1
H10000O12857Na1429Nb2857,0
Si10000Rh16667Ho3333,0
Mg10000Pr10000Au10000,1
Si10000Co5000Er5000,0
H10000O17500K2500V2500,0
O10000Co1600Sr3200Bi3200,1
O10000Na833Ca1250As1667Nb1667,1
B10000O18571Tb1429Pb1429,0
B10000O27500F5000Gd10000,0
Al10000Si2727Ni5455,1
Co10000Ge10000Er1667,0
Li10000O20000Al1000Mn3000Co3000Ni3000,1
O10000Fe3371Sr3596Nd899,1
B10000O30000F3333Na767Ca14633Mn500Ce100Tb667,1
H10000O10902Na843Mg211V2108,1
Li10000O40000V10000Mn1000Cu9000,1
O10000Ti4286Pb1429,0
O10000Na500Si3000Ba1500La1346Ce4Tb150,1
H10000Pu3333,0
Co10000Ga40000Yb5000,0
O10000Si2963Ti370Cs2222U741,1
S10000Fe5000Cu5000,2
P10000Pr12346,1
S10000Mn1000Sb6000,1
Cu10000Ge11277Eu10638,1
S10000Mn2500Lu4975,1
F10000K3333Re1667,0
O10000Mn417Cu417Mo2500U833,1
H10000N4800O6000Rh800,0
H10000O11000Na4000Sn4000,0
Ti10000Fe40000Ta10000,1
Cu10000In5000Ho10000,0
S10000Nd4000U2000,0
Y10000Sn30000,0
Rh10000Sn3750La20000,0
Al10000Ag9988Tb2246,1
O10000Si2308Ce3592,1
Si10000Ru5000Pr5000,0
O10000Mg2500Cr4750Ga250,1
Mn10000Cu90909Ga80909Se181818,1
H10000C1333N4000O3333As667,0
O10000Cl3000Te2000Nd5000,0
Li10000O285714Na37619Fe47619Ge95238,1
S10000Fe3000Co12000Sn10000,1
S10000Fe6200Ni3800,1
Zn10000Sn10000Sm10000,0
O10000Se140000Ce100000,0
Mg10000Al40000Y10000,1
Li10000Si1250P5000,1
Cu10000Ge10000Yb5000,0
O10000P2222Sn4444,0
Nb10000Os15000,1
H10000O20000W5000,0
O10000Al4500Cr500Zn2500,1
H10000Li20000O80000P20000In10000,1
Be10000S10000,0
Cu10000Ag12000Te12500,1
Al10000Ag3333La3333,1
O10000Zn1594Sb2103Bi2039,1
Al10000Cr40000Cu10000Se80000,1
O10000Mn1700Ru1633Ba1600La1733,1
O10000Nb1667Ba3333W833,1
H10000Al1667Ce1667,0
Zn10000Ge10000Gd10000,2
Si10000Ru16667,0
O10000Ca2910Cu3880Ba1940Hg631Pb339,1
N10000O30000Si10000Sr20000,0
S10000Cr2225Ni1250In3600,1
S10000Cr7500Se40000Nb12500,1
O10000S5000Tb10000,0
Si10000S30000Rb20000,0
F10000K1429Ho2857,0
C10000Co5000Y5000,0
Al10000Si15000Cr75000,1
O10000La660Bi4680U660,1
Rb10000Cd15869Sb22500,1
Li10000Mg5429Al20381Zn11714,1
Rh10000In21277Tb10638,1
O10000Fe5000Co500Zn2000,1
O10000F3333Sc3333Sr6667,1
Ge10000Pd10000Tm7500,0
Li10000N7407Ni5852,1
Ga10000Sr33333In23333,1
B10000S30000K3333Ba13333,1
H10000Li185C3333N556Si1111Yb185,0
P10000K5000Se30000Bi5000,0
As10000Ru10000Hf10000,0
H10000O10000Mg1613Cl3333Cu5053,1
H10000C3000N10000K500Cr500,1
Li10000B100000,1
S10000I1111Bi7039,1
Si10000Cr10000Yb5000,0
H10000O8333P833Fe833Cs833,0
Si10000Mn10000Y2000La8000,1
O10000Ga3333In3333,0
S10000Mn2000As4000Tl4000,0
B10000Mo4000Ce2000,0
H10000N2500O16250Mo5000,0
H10000N3333F10000P1667Ag1667,1
Al10000Cu3333Tm3333,1
O10000Cl3333V3333Cu1667Cs3333,0
Ca10000Ga88889Eu12222,1
Mn10000Co4000As10000Rh6000,1
Sc10000Ni35000,0
O10000Na3350Mn2500Fe500Co2000,1
O10000Ca698Cu2907Se349Sr2907Y756Hg1105,1
O10000Na2500Si3750Zn1250,0
O10000Ca833Fe1667Cu2500Os1667,1
F10000K5000Mn2500,0
Mg10000In90000,1
Al10000Ni35294Sb1765,1
B10000Ge111,1
Co10000Ge20000Ru10000Ce10000,1
Sr10000Bi5000,0
O10000Mn3333Ag500La1842Pr567,1
O10000Fe3333La2667Pr667,1
Fe10000Ge20000Tm10000,0
Ge10000Eu5110Pt5330,1
H10000O60000Mg8900Ca3900Ga21100Ge5000,1
Li10000O80000Ga10000W20000,0
H10000N15000O5000K2500Ca1250,0
Al10000Ca15000Ge15000,0
Cd10000Au2425,1
O10000Na2933W3333,1
Sc10000Te16000Cs2000,0
O10000V2500La2500,0
Fe10000As10000,0
O10000Ti3000Nb167Ba3328Pr3Yb167,1
H10000Be10000O80000Na10000Si30000,2
H10000C10000O40000K10000Mo5000,0
B10000O30000Cd5000Ba10000,0
N10000O30000F30000K10000Sb10000,0
O10000Si3394Ge356Rb1038Cs838Tb625,1
O10000V300Zr4700,1
O10000Na4600Mg1000Mn4000,1
H10000C5000O15000In1667,0
Ca10000Fe8200As18000Pt5800,1
O10000Na8750Al3750,0
H10000N199O10739Ni767Se1534Cs1336,1
H10000N3333Cl2778Cr556Zn556,1
O10000Fe3398Sr2265Pr1133,1
O10000Ru2727Pr300Bi2427,1
O10000Ba5000W1667,2
O10000K1700Ti1700Nb2300,1
Zn10000Lu3333,0
Ge10000Sb6673Te19920,1
Al10000Fe14286Nd1429Tb1429,1
Br10000Tl6667,0
O10000Mn7312Cu150Tb38,1
Se10000Sn838Sb2912Ba3338La412,1
O10000Fe361Cu3974Ba2890La1445,1
H10000C4000O17000K2000Mo2000,0
B10000O72500Ca15000Ge21250,0
F10000Co1667Zr1667,0
Se10000Cs5000Sm5000,0
Li10000Ge5000Se20000Cd5000,0
O10000Na83Ti3333Ba3167La17Eu67,1
Mg10000Si20000S140000Y60000,1
O10000Cu1818Ta3636,1
B10000Ta8333,0
O10000K2000Ge2000Sb2000,0
O10000Fe5000Er2500,0
Li10000Ge30000Sr19800Eu200,1
O10000Cr5000Co1250Ni1250,1
S10000Cu800Zn650As5000Hg3500Tl50,1
O10000Bi3529U2353,1
P10000Ti16633Cu67,1
Se10000Ag1429Sn1429La4286,0
O10000Se3333Pd833Bi1667,0
B10000O35000Al10000Ca5000,0
O10000Mg1838Al5438,1
H10000C690O18621Na517K1552Ge345Sm345W3793,1
O10000Al2518Ca4000Fe1482,1
O10000Cl2500Mo2500Dy2500,0
O10000Na2442Al5000Ca1250,1
H10000O20000Na5000Si5000Tb1667,1
B10000O60000Si20000K6300Cs3700,1
O10000Na2642Si1592P908Zr1608,1
Se10000Nb1818Cs2727,0
Co10000Ge32500Sm7500,0
O10000Fe6150Zn1350,1
Li10000O80000Cr40000In10000,1
Sr10000Pd10000,0
Na10000As10000Cd10000,0
O10000Fe3333La667Sm2667,1
O10000Zn9440Eu560,1
N10000V4000Hf6000,1
O10000Y4667Tm2000,1
H10000Pu5181,1
O10000Ti645Ga1505La4301,1
Fe10000W526,1
O10000Ti1167Zr2133La667Pb2667,1
H10000O90000Si20000Ca9600Mn1900Fe28500,1
C10000O10000S870Os4348,0
Cl10000Cu10000Se15300Te4700,1
C10000O414242Na86364Al90909Si90909S14242Cl30303Ca37879,1
Cu10000Cd5889Sn1779,1
Co10000Hf1429,0
K10000As10000In6667,0
B10000Rh15000La4050,1
Li10000O29851Mn12388,1
O10000V5000Cd2500,2
Co10000Ga40000Eu5000,0
O10000P2857U1429,2
Na10000Cd13892Tl6877,1
O10000Ca2085Cu3403Rb64Ba2268Tl1254,1
Al10000Cr10000Gd1667,1
Ni10000Ge30000Nd20000,1
H10000C4167N1667O833,0
H10000Li10000B25000O50000Na5000,1
Pd10000Th6000,0
H10000O8000F250Al250As480U500,1
B10000Rh17500Ho2500,1
Co10000Ge10000Hf1667,0
B10000O700000Ca20000Cu290000Sr100000Y80000Ba100000,1
O10000Sn2500W2500,0
Ti10000Cu2000Sb4000,0
O10000Mg357P2500Sr2857Ce357,1
O10000Ti2500Pr450Bi2883,1
O10000Al4875Cr125Zn2500,1
B10000O16667K5000Br1667,0
O10000V4000Pb666,1
Li10000F40000Co10000,0
H10000B13000C4000O29000Ga1000Y2000,0
Lu10000Ir3333,0
Mg10000Tb3333,0
Li10000O90000Ba30000Os20000,0
Si10000S70000Mn5000Sm30000,1
S10000In10000Sn2500,0
O10000P3333Mn278Cd833Cs833,1
S10000Ga475349Mo93023,1
O10000Fe5000Rb8333,0
O10000Mg2475Al70V1280Cr3650Mn8Fe22Zn12,1
Cu10000As20000Y10000,0
F10000Ta1818Hg1818,0
F10000Mg625As1250Xe1250,0
Al10000Fe32500Nd2500Tb2500,1
Cr10000Fe10000Ge20000,1
Fe10000Ni15000Se50000,1
V10000Ni10000Ge10000,0
Co10000Sm2857,0
O10000Al3333Ga833Y2500,1
Li10000O50000Ca7500Nb15000,1
Al10000Sc10204Au10408,1
P10000Ge51224Gd81633,1
Cl10000Y5556Ir1111,0
O10000Se1250Te3750,0
H10000O9818Mg102Al473P1066Mn453Fe638,1
O10000Mg113Si3333Ca140Mn3007Fe67,1
O10000Ca1667Mn3333Nd1667,1
K10000Ga28750Ge28750,1
P10000S40000K10000Ag20000,0
B10000Ni769Lu3077,0
O10000Cr3000Mn333La3333,1
Ru10000I20000Bi40000,0
O10000Ga2500Ge2500Ba1250,0
Al10000Fe123333U66667,1
Al10000Mn5000Th1250,0
Na10000Ga40000Se80000Nd10000,0
S10000Cr25000Cu12500Se40000,1
S10000Co10000,0
O10000Se417Bi5833,1
C10000Mn31500Sn8500,1
H10000O11667K205Cu833Se1667Rb1462,1
O10000U3667,1
Mn10000Ni20000Ga10000,0
Ga10000Ag25714,1
O10000K1250Mo2500Gd1250,0
V10000Mn10000Sb10000,1
B10000Cl113400Sr5000Zr60000I26600,1
Mg10000Ni20000,0
Si10000Y10000Ru10000,0
Mg10000Si20000Yb20000,0
O10000Ca720Cu5000Sr960,1
Rh10000Cd30000Er100000,0
O10000Ca116Cu2577Y1173Ba2577Hg1804Tl773,1
C10000N10000Ag10000,2
Ca10000Au3333,0
Si10000La5000Gd5000,1
O10000Ti1334Zn5000Zr500Sn666,1
Pd10000Th10000,0
O10000F3750Na1100P2500V2500,1
Al10000Mn1667,0
O10000F50000Te11667,0
Cr10000I30000Cs10000,2
Li10000O40000P10000Fe7000Zn3000,1
O10000P2857Ca1429Cs2857,1
H10000O30000K5000Cu5000Se10000Br5000,0
H10000O130000Al10000Si30000Ca6800Mn26000La2820Ce2590Nd1790,1
O10000Mg9500Cu500,1
S10000Tb4000Hf2000,0
O10000Co1667Ru1667La3333,1
C10000N10000O120000Na40000Al30000Si30000S10000,1
O10000Mn5833Pr833,0
Fe10000Co4286Hf5714Ta1429,1
C10000Sc13333,0
O10000Ni2500Sr825Nd4175,1
O10000Cu4310Y1437Ba2874,1
B10000Fe10400Co29600Y10000,1
Ni10000Tm27027Pb2568,1
O10000V3333Mn1667,0
Fe10000Co7989Er2116,1
O10000S1667K1667V1667,0
Al10000Gd767Ho2567,1
O10000P2500Rb2500Pb2500,1
P10000Zn15000,0
Be10000Fe870,1
Ti10000Sn3224Sb2976,1
H10000O7642Na1190Cu273Te546,1
Al10000Si25000Pd60000,1
Si10000Rh3333La6667,0
P10000Cl3333Hg6667,0
O10000P3529Ca1176,1
Si10000Co3333Eu6667,1
O10000Fe1290Cu2581Sr2581Nd1290,1
O10000Br7500Sr2500Bi7500,1
In10000Sn95263Te105263,1
O10000Ti3317La777Pb2110,1
H10000O10000Al833P120Cu1667As713,1
H10000Li2000O12000Te2000,1
Al10000Dy2500Tm2500,1
As10000Ag10000Eu10000,0
F10000Ca3915Sc724,1
O10000Al508Fe2804Sr3311La1104,1
O10000F1429Cl1429Ti1429Se2857Pb2857,0
C10000Mo30000Ir20000,1
N10000V625Cr9375,1
H10000Li267O160000Mg3267Al60000Si25033Fe10800Zn200,1
O10000V3333Fe3333As3333Sr6667,0
O10000Sr2667Y1667Ru1667Ba667,1
O10000Cu2500Gd5000,0
O10000Na1600Ti3333La133Bi1600,1
Sn10000Ce11111Au52593,1
O10000Fe1667Mo1667Ba3167Pr167,1
Ge10000Se46667Pr20000,1
Sb10000Te10000,2
Li10000O15000Ni2500W2500,1
Ti10000Fe50000Co60000Sm10000,1
O10000F4340Fe18868As18868Gd18868,1
O10000Cu2421La3027Dy1816,1
S10000Mo7895Sn1053,0
Se10000Te45556Pb55556,1
C10000Rh5000Sm5000,0
Si10000Rh10000Gd5000,0
Li10000Mg12222Sn33333Eu22222,1
O10000Na2188P2812In1250,0
O10000Mn1500Co6000,1
Li10000Be1654444O10000000Na50556Mg33333Al1068889Si3333889Fe10000,1
Be10000Cr101111,1
Si10000Ca2000La3000,1
N10000O185000Si80000Ca4000Sr6000Ba30000,1
Na10000Si85000Cs5000,0
O10000Cu3947Ba2237Sm1711,1
O10000Al2933Ga1233Gd2500,1
Al10000Si23333Fe100000,1
O10000Mg1013P2500Ni2738,1
O10000Ru1429Sm4286,0
V10000Ga1911Sb1502,1
Li10000O80000In10000W20000,0
O10000Al6316Pb526,1
S10000As10000Pr10000,0
Li10000Fe5000Se10000,1
Co10000Ga30000Ge10000Y10000,1
Li10000O20000Co5000Ni5000,1
Se10000Ag17500Au2500,1
O10000Mo6250Ce1250,0
O10000Zn2143Ge1429Sb714La2143,0
C10000O10000Se1818Ru3636,0
F10000Al2000Eu2000,0
H10000B20000O40000Cl5000Ce5000,0
B10000N30000La25000,0
Si10000Sm3333Pt16667,0
Al10000Sr11429,0
O10000Cl9050Br950Pb15000,1
As10000Ag85238,1
O10000Mg151Al188Ge2072La3616,1
Cl10000Te3333Ta1667,0
S10000V5000Ga938Ge312,1
O10000Ta1875W1458Tl1875,1
Mn10000Ni48824Y19608,1
Al10000Fe2000Ni2000,1
Si10000P1386I1614,1
O10000Mg1233Si3333Ca1667Fe417,1
In10000Te28571Nd4286Tl14286,1
O10000Al3325Co4175,1
Mg10000Ru3380Sm5211,1
Li10000B10000O30000K5000Yb5000,0
O10000Fe3333Eu167Bi3167,1
H10000Li5000O25000K5000W5000,0
O10000Mo5000Pr833,0
Fe10000Rh5000Pt5000,1
Fe10000Ge10000Tb1667,2
S10000Ge1900Er4286,1
C10000O30000Na10000Y3333,0
H10000O10385V1923La385,1
O10000Na5Mg1533Al53Si3280Ca317Ti17Mn48Fe1413,1
N10000O140000Na40000Al30000Si30000,1
Ge10000Ru10000Ce10000,1
F10000Rb3333Pb1667,0
Cl10000Tl6667,0
C10000Ni5000Dy5000,0
O10000Co2667Nb600La3133,1
Cl10000Nb1667Tl3333,0
S10000Zr2000La4000,0
S10000Sb3810Pb4286,2
Fe10000Co20000In10000,0
O10000Mn2725La2616,1
B10000Zr196,1
Lu10000Th2500,1
C10000N10000Cl10000,0
Al10000Nd1429Au4286,0
O10000P870K1887Cs722U2174,1
Rb10000Tl13750,0
Fe10000Ir1111,1
O10000Si2000Ca1580V2000Gd420,1
O10000Si3333Sn1111Ba1111,0
Ag10000Cd10000Yb10000,1
Fe10000Cu10000Te20000,1
O10000Dy3333W1667,0
Ga10000Se50000Ba20000Yb10000,0
Ge10000Sn720Ba2573,1
Si10000Ni16667Ho3333,0
H10000O10000Zn5000,0
Sb10000Ho4000,0
S10000Cr6250Cu6250Se15000Sn6250,1
O10000Na1006Mg388Al6008U58,1
Se10000Rb1667Mo8750,0
H10000C4286O2500Cl714V714,0
P10000S30000Co10000,2
O10000Eu7500,0
O10000Al2000Fe2333Bi2333,1
Ru10000La50000Pb30000,0
Fe10000As20000,0
Al10000Zr9810Ag1445,1
Lu10000Pb6000,0
N10000F45000Cl5000Re10000,0
O10000Mg778Al556Si1667Cl556Ca5333,1
O10000Ca167Ti3333Pb3167,1
O10000Y1667Ba3333Bi1667,0
Li10000O20606Al505Co1515Ni8182,1
O10000Cl2500Y2500W2500,0
O10000Os5000,0
B10000Ni41230Y9150,1
Ga10000Pd1752Lu3205,1
O10000Mg1250Al5000Fe1250,1
Cl10000Ti4375,0
C10000O30000Na6800Ca2320Sr480Ce2400,1
C10000Al5988Zr5988,2
O10000Al2488Ca2470Mn12Gd2325Tb200,1
Al10000Cu10000Zr10000,1
O10000Cr2500Pr2500,0
B10000Fe120000Co20000Pr15000Dy5000,1
Pd10000Sn5000Yb5000,0
O10000Na3067Sn1667Te1667,1
Al10000Se42424Sm18182,1
Ge10000Ru6000Gd4000,0
H10000C2727N1818O2273Cl455Mn227,0
O10000Cu4304Sr1148Ba1722Nd1435,1
Li10000O20000Mg200Ti200Ni9600,1
H10000O12500Mo2500,0
Cu10000Ga19630U7407,1
O10000Mn1000Fe5000Zn1500,1
Rh10000Te10684,1
H10000C1667O8333P833Cu1250,0
Si10000Ga7500Pd30000,1
S10000Fe5000Tl5000,0
C10000O10000Co2500Cs2500,0
O10000Cu3668Sr2717Mo408Tm1359,1
O10000Fe3333La1000Bi2333,1
Si10000Cu3333U6667,1
H10000Li23B7673O79207F77Na1253Mg2634Al17136Si15217Ti23Mn102Fe3069,1
H10000C3333N2000O9143Se286Mo1714,1
Co10000In50000Gd10000,0
Fe10000Co10000Sn40000,1
Co10000Ga10000Zr7500,1
O10000Cr140Fe3860Sr4000,1
Li10000O500000F100000Mg140000Al37500Si162500K50000,1
Re10000Pt3333,1
Mg10000Rh9434Er37170,1
O10000P3333Cu1667,0
Li10000B24000O48000Zn2000Ga2000Sr2000,1
S10000Cd2500Tm5000,0
O10000Ni3333Te1667Ba1667,0
O10000Cu750Zn1750W2500,1
O10000F909Na4068Mg91Si1212P1212Ca515Ti748Mn244Fe30Sr39Zr35Nb155Ba29,1
S10000Ce2500Pr5000,1
O10000Fe167Co1500Sr3333Mo1667,1
Sc10000In30000,0
P10000S35000Hg10000,0
Mn10000Co25000Ge30000,1
O10000Fe667Zr2667Pb2667Bi667,1
F10000S1667Br5000Sb1667,0
O10000Mo1667Sb1500Bi1833,1
Ca10000Sr10000Sn10000,0
Cl10000Tl5000Bi1667,0
O10000Ca2500Cr2500,0
O10000Fe4444Ge1667,1
O10000Nb2220Ru540Ba3333,1
Se10000Cd5000I5000Bi5000,0
N10000S8000Cl10000Ti2000,0
Li10000Se20000Cd5000Sn5000,0
O10000Na8333Np1667,0
Se10000Ba2682Bi5000,1
Se10000Br2500In2500Sb5000,0
Na10000Pt20000,0
O10000Ga2000Sr4000La2000,1
H10000Na1667Mg3333K1667,1
Zn10000Pd5000Au5000,1
O10000Mn2833Fe500Sr1100La2233,1
O10000Ti3395Pb3419,1
As10000Sr16667,0
Al10000Mn8889Co3333,1
Li10000O30017Ti8448Nb2976,1
H10000C60000N81000,1
O10000F5000Mg7500Si2500,0
Si10000Co10000Sm10000,0
O10000Si2222Mn2222Pb2222,2
C10000O324772Na9880Al56115Si87770S1751Ca38082,1
Sr10000In17000Au43000,1
P10000S17500,0
O10000Ca3036V2500Ba179Bi357,1
